Zipcode,Year_Coll,num_samples,Borough_broad,neighb_code,Neighb_Name,epa_pb_lim,pct_1d_pb_over_epa,max_1d_pb,min_1d_pb,avg_1d_pb,med_1d_pb,range_1d_pb,med_1d_pb_diff_epa,avg_1d_pb_diff_epa,pct_2d_pb_over_epa,max_2d_pb,min_2d_pb,avg_2d_pb,med_2d_pb,range_2d_pb,med_2d_pb_diff_epa,avg_2d_pb_diff_epa
11216,2016,67,Brooklyn,203,Bedford Stuyvesant - Crown Heights,0.015,0,0.007,0.001,0.0026268656716417925,0.002,0.006,-0.013,-0.012373134328358206,2,0.037,0.000,0.0018805970149253736,0.0,0.037,-0.015,-0.013119402985074627
11216,2017,52,Brooklyn,203,Bedford Stuyvesant - Crown Heights,0.015,0,0.007,0.001,0.0018076923076923088,0.001,0.006,-0.013999999999999999,-0.01319230769230769,1,0.049,0.000,0.0020769230769230773,0.0,0.049,-0.015,-0.012923076923076923
11216,2018,68,Brooklyn,203,Bedford Stuyvesant - Crown Heights,0.015,0,0.007,0.000,0.0016323529411764715,0.001,0.007,-0.013999999999999999,-0.013367647058823528,4,0.038,0.000,0.002044117647058824,0.0,0.038,-0.015,-0.012955882352941175
11216,2019,66,Brooklyn,203,Bedford Stuyvesant - Crown Heights,0.015,0,0.007,0.000,0.0015151515151515156,0.0,0.007,-0.015,-0.013484848484848483,9,0.042,0.000,0.003333333333333334,0.0,0.042,-0.015,-0.011666666666666665
11216,2020,69,Brooklyn,203,Bedford Stuyvesant - Crown Heights,0.015,0,0.006,0.000,0.000739130434782609,0.0,0.006,-0.015,-0.014260869565217391,1,0.021,0.000,0.0008115942028985509,0.0,0.021,-0.015,-0.014188405797101449
11233,2014,13,Brooklyn,203,Bedford Stuyvesant - Crown Heights,0.015,0,0.006,0.003,0.0036153846153846167,0.003,0.003,-0.012,-0.011384615384615382,7,0.018,0.000,0.002692307692307692,0.0,0.018,-0.015,-0.012307692307692308
11233,2015,11,Brooklyn,203,Bedford Stuyvesant - Crown Heights,0.015,0,0.006,0.002,0.004000000000000001,0.004,0.004,-0.011,-0.011,0,0.014,0.000,0.00409090909090909,0.002,0.014,-0.013,-0.01090909090909091
11233,2016,35,Brooklyn,203,Bedford Stuyvesant - Crown Heights,0.015,0,0.006,0.002,0.002971428571428573,0.002,0.004,-0.013,-0.012028571428571427,5,0.030,0.000,0.0027428571428571437,0.0,0.03,-0.015,-0.012257142857142855
11233,2017,29,Brooklyn,203,Bedford Stuyvesant - Crown Heights,0.015,0,0.006,0.001,0.0030000000000000014,0.003,0.005,-0.012,-0.011999999999999999,6,0.028,0.000,0.00410344827586207,0.001,0.028,-0.013999999999999999,-0.01089655172413793
11233,2018,61,Brooklyn,203,Bedford Stuyvesant - Crown Heights,0.015,0,0.006,0.000,0.0019180327868852471,0.001,0.006,-0.013999999999999999,-0.013081967213114751,1,0.035,0.000,0.0017049180327868858,0.0,0.035,-0.015,-0.013295081967213114
11233,2019,44,Brooklyn,203,Bedford Stuyvesant - Crown Heights,0.015,0,0.006,0.000,0.001386363636363637,0.0,0.006,-0.015,-0.013613636363636362,4,0.017,0.000,0.0018409090909090912,0.0,0.017,-0.015,-0.013159090909090908
11233,2020,20,Brooklyn,203,Bedford Stuyvesant - Crown Heights,0.015,0,0.006,0.000,0.0006500000000000001,0.0,0.006,-0.015,-0.01435,5,0.017,0.000,0.00115,0.0,0.017,-0.015,-0.01385
11238,2014,15,Brooklyn,203,Bedford Stuyvesant - Crown Heights,0.015,0,0.006,0.003,0.0032000000000000006,0.003,0.003,-0.012,-0.011799999999999998,6,0.025,0.000,0.0016666666666666668,0.0,0.025,-0.015,-0.013333333333333332
11238,2015,26,Brooklyn,203,Bedford Stuyvesant - Crown Heights,0.015,0,0.006,0.002,0.0031538461538461555,0.003,0.004,-0.012,-0.011846153846153843,15,0.032,0.000,0.003923076923076923,0.0,0.032,-0.015,-0.011076923076923076
11238,2016,138,Brooklyn,203,Bedford Stuyvesant - Crown Heights,0.015,0,0.006,0.001,0.0022898550724637697,0.002,0.005,-0.013,-0.01271014492753623,0,0.011,0.000,0.0005434782608695653,0.0,0.011,-0.015,-0.014456521739130434
11238,2017,95,Brooklyn,203,Bedford Stuyvesant - Crown Heights,0.015,0,0.007,0.001,0.0014210526315789483,0.001,0.006,-0.013999999999999999,-0.013578947368421052,2,0.043,0.000,0.0010000000000000002,0.0,0.043,-0.015,-0.013999999999999999
11238,2018,94,Brooklyn,203,Bedford Stuyvesant - Crown Heights,0.015,0,0.007,0.000,0.0010638297872340432,0.001,0.007,-0.013999999999999999,-0.013936170212765955,2,0.067,0.000,0.00124468085106383,0.0,0.067,-0.015,-0.01375531914893617
11238,2019,95,Brooklyn,203,Bedford Stuyvesant - Crown Heights,0.015,0,0.006,0.000,0.0006526315789473688,0.0,0.006,-0.015,-0.014347368421052631,0,0.015,0.000,0.0007789473684210528,0.0,0.015,-0.015,-0.014221052631578947
11238,2020,63,Brooklyn,203,Bedford Stuyvesant - Crown Heights,0.015,0,0.006,0.000,0.0011587301587301592,0.0,0.006,-0.015,-0.01384126984126984,3,0.036,0.000,0.0021904761904761906,0.0,0.036,-0.015,-0.012809523809523809
11207,2014,5,Brooklyn,204,East New York,0.015,0,0.006,0.003,0.0042,0.004,0.003,-0.011,-0.0108,20,0.035,0.000,0.009000000000000001,0.003,0.035,-0.012,-0.005999999999999998
11207,2015,3,Brooklyn,204,East New York,0.015,0,0.003,0.002,0.0023333333333333335,0.002,0.001,-0.013,-0.012666666666666666,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11207,2016,17,Brooklyn,204,East New York,0.015,0,0.002,0.001,0.001941176470588236,0.002,0.001,-0.013,-0.013058823529411763,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11207,2017,20,Brooklyn,204,East New York,0.015,0,0.007,0.001,0.0020500000000000006,0.001,0.006,-0.013999999999999999,-0.01295,5,0.098,0.000,0.0061,0.0,0.098,-0.015,-0.008899999999999998
11207,2018,16,Brooklyn,204,East New York,0.015,0,0.006,0.000,0.0015000000000000002,0.001,0.006,-0.013999999999999999,-0.0135,0,0.015,0.000,0.0015,0.0,0.015,-0.015,-0.0135
11207,2019,21,Brooklyn,204,East New York,0.015,0,0.005,0.000,0.0006666666666666666,0.0,0.005,-0.015,-0.014333333333333333,0,0.010,0.000,0.0010476190476190477,0.0,0.01,-0.015,-0.013952380952380952
11207,2020,13,Brooklyn,204,East New York,0.015,0,0.003,0.000,0.00023076923076923076,0.0,0.003,-0.015,-0.014769230769230769,0,0.002,0.000,0.00015384615384615385,0.0,0.002,-0.015,-0.014846153846153846
11208,2014,1,Brooklyn,204,East New York,0.015,0,0.003,0.003,0.003,0.003,0.0,-0.012,-0.012,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11208,2015,2,Brooklyn,204,East New York,0.015,0,0.002,0.002,0.002,0.002,0.0,-0.013,-0.013,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11208,2016,16,Brooklyn,204,East New York,0.015,0,0.004,0.002,0.0024375000000000013,0.002,0.002,-0.013,-0.012562499999999997,0,0.004,0.000,0.0006250000000000001,0.0,0.004,-0.015,-0.014374999999999999
11208,2017,6,Brooklyn,204,East New York,0.015,0,0.001,0.001,0.001,0.001,0.0,-0.013999999999999999,-0.013999999999999999,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11208,2018,12,Brooklyn,204,East New York,0.015,0,0.004,0.000,0.0016666666666666668,0.001,0.004,-0.013999999999999999,-0.013333333333333332,0,0.002,0.000,0.0005833333333333334,0.0,0.002,-0.015,-0.014416666666666666
11208,2019,20,Brooklyn,204,East New York,0.015,0,0.005,0.000,0.0004,0.0,0.005,-0.015,-0.0146,0,0.005,0.000,0.00035,0.0,0.005,-0.015,-0.01465
11208,2020,25,Brooklyn,204,East New York,0.015,0,0.003,0.000,0.0007199999999999999,0.0,0.003,-0.015,-0.01428,0,0.002,0.000,0.00043999999999999996,0.0,0.002,-0.015,-0.01456
11220,2014,7,Brooklyn,205,Sunset Park,0.015,0,0.006,0.003,0.004142857142857143,0.003,0.003,-0.012,-0.010857142857142857,14,0.017,0.000,0.004714285714285714,0.001,0.017,-0.013999999999999999,-0.010285714285714285
11220,2015,1,Brooklyn,205,Sunset Park,0.015,0,0.003,0.003,0.003,0.003,0.0,-0.012,-0.012,0,0.001,0.001,0.001,0.001,0.0,-0.013999999999999999,-0.013999999999999999
11220,2016,33,Brooklyn,205,Sunset Park,0.015,0,0.006,0.001,0.002636363636363638,0.002,0.005,-0.013,-0.012363636363636361,3,0.020,0.000,0.0019090909090909091,0.0,0.02,-0.015,-0.01309090909090909
11220,2017,26,Brooklyn,205,Sunset Park,0.015,0,0.006,0.001,0.0014615384615384623,0.001,0.005,-0.013999999999999999,-0.013538461538461537,3,0.019,0.000,0.0010769230769230769,0.0,0.019,-0.015,-0.013923076923076923
11220,2018,35,Brooklyn,205,Sunset Park,0.015,0,0.004,0.000,0.0009142857142857149,0.001,0.004,-0.013999999999999999,-0.014085714285714285,0,0.003,0.000,0.00017142857142857143,0.0,0.003,-0.015,-0.014828571428571429
11220,2019,45,Brooklyn,205,Sunset Park,0.015,0,0.007,0.000,0.001422222222222223,0.0,0.007,-0.015,-0.013577777777777777,6,0.038,0.000,0.003,0.0,0.038,-0.015,-0.012
11220,2020,22,Brooklyn,205,Sunset Park,0.015,0,0.005,0.000,0.00040909090909090913,0.0,0.005,-0.015,-0.01459090909090909,0,0.007,0.000,0.00045454545454545455,0.0,0.007,-0.015,-0.014545454545454545
11232,2014,3,Brooklyn,205,Sunset Park,0.015,0,0.003,0.003,0.0030000000000000005,0.003,0.0,-0.012,-0.011999999999999999,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11232,2015,1,Brooklyn,205,Sunset Park,0.015,0,0.002,0.002,0.002,0.002,0.0,-0.013,-0.013,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11232,2016,24,Brooklyn,205,Sunset Park,0.015,0,0.005,0.002,0.0023750000000000017,0.002,0.003,-0.013,-0.012624999999999997,0,0.008,0.000,0.0007500000000000001,0.0,0.008,-0.015,-0.014249999999999999
11232,2017,8,Brooklyn,205,Sunset Park,0.015,0,0.001,0.001,0.001,0.001,0.0,-0.013999999999999999,-0.013999999999999999,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11232,2018,19,Brooklyn,205,Sunset Park,0.015,0,0.004,0.000,0.0005789473684210528,0.0,0.004,-0.015,-0.014421052631578947,0,0.002,0.000,0.00010526315789473685,0.0,0.002,-0.015,-0.014894736842105263
11232,2019,22,Brooklyn,205,Sunset Park,0.015,0,0.005,0.000,0.00036363636363636367,0.0,0.005,-0.015,-0.014636363636363637,0,0.008,0.000,0.00045454545454545455,0.0,0.008,-0.015,-0.014545454545454545
11232,2020,16,Brooklyn,205,Sunset Park,0.015,0,0.006,0.000,0.0006875,0.0,0.006,-0.015,-0.014312499999999999,0,0.015,0.000,0.00125,0.0,0.015,-0.015,-0.01375
11204,2014,2,Brooklyn,206,Borough Park,0.015,0,0.004,0.003,0.0035,0.0035,0.001,-0.0115,-0.0115,0,0.002,0.000,0.001,0.001,0.002,-0.013999999999999999,-0.013999999999999999
11204,2015,6,Brooklyn,206,Borough Park,0.015,0,0.005,0.002,0.0030000000000000005,0.003,0.003,-0.012,-0.011999999999999999,0,0.005,0.000,0.0008333333333333334,0.0,0.005,-0.015,-0.014166666666666666
11204,2016,11,Brooklyn,206,Borough Park,0.015,0,0.006,0.002,0.003272727272727273,0.003,0.004,-0.012,-0.011727272727272727,9,0.028,0.000,0.004000000000000001,0.001,0.028,-0.013999999999999999,-0.011
11204,2017,20,Brooklyn,206,Borough Park,0.015,0,0.005,0.001,0.0019500000000000003,0.001,0.004,-0.013999999999999999,-0.013049999999999999,0,0.008,0.000,0.0011500000000000002,0.0,0.008,-0.015,-0.01385
11204,2018,12,Brooklyn,206,Borough Park,0.015,0,0.005,0.000,0.0008333333333333335,0.0005,0.005,-0.014499999999999999,-0.014166666666666666,0,0.010,0.000,0.0008333333333333334,0.0,0.01,-0.015,-0.014166666666666666
11204,2019,18,Brooklyn,206,Borough Park,0.015,0,0.004,0.000,0.0008888888888888889,0.0,0.004,-0.015,-0.01411111111111111,0,0.003,0.000,0.0005,0.0,0.003,-0.015,-0.014499999999999999
11204,2020,28,Brooklyn,206,Borough Park,0.015,0,0.007,0.000,0.0017142857142857148,0.0,0.007,-0.015,-0.013285714285714284,3,0.042,0.000,0.0030000000000000005,0.0,0.042,-0.015,-0.011999999999999999
11218,2014,13,Brooklyn,206,Borough Park,0.015,0,0.005,0.003,0.003307692307692308,0.003,0.002,-0.012,-0.011692307692307691,0,0.004,0.000,0.0006923076923076924,0.0,0.004,-0.015,-0.014307692307692308
11218,2015,25,Brooklyn,206,Borough Park,0.015,0,0.006,0.002,0.0029600000000000017,0.003,0.004,-0.012,-0.012039999999999999,4,0.033,0.000,0.0022,0.0,0.033,-0.015,-0.012799999999999999
11218,2016,78,Brooklyn,206,Borough Park,0.015,0,0.006,0.002,0.0023974358974358993,0.002,0.004,-0.013,-0.0126025641025641,1,0.024,0.000,0.000871794871794872,0.0,0.024,-0.015,-0.014128205128205127
11218,2017,54,Brooklyn,206,Borough Park,0.015,0,0.006,0.001,0.001537037037037038,0.001,0.005,-0.013999999999999999,-0.013462962962962961,0,0.015,0.000,0.0006851851851851853,0.0,0.015,-0.015,-0.014314814814814815
11218,2018,80,Brooklyn,206,Borough Park,0.015,0,0.006,0.000,0.0012125000000000007,0.001,0.006,-0.013999999999999999,-0.0137875,2,0.018,0.000,0.0010875000000000001,0.0,0.018,-0.015,-0.0139125
11218,2019,92,Brooklyn,206,Borough Park,0.015,0,0.007,0.000,0.0008260869565217394,0.0,0.007,-0.015,-0.01417391304347826,4,0.051,0.000,0.0018695652173913047,0.0,0.051,-0.015,-0.013130434782608695
11218,2020,50,Brooklyn,206,Borough Park,0.015,0,0.005,0.000,0.00041999999999999996,0.0,0.005,-0.015,-0.01458,0,0.005,0.000,0.00026000000000000003,0.0,0.005,-0.015,-0.01474
11219,2014,2,Brooklyn,206,Borough Park,0.015,0,0.005,0.003,0.004,0.004,0.002,-0.011,-0.011,0,0.004,0.000,0.002,0.002,0.004,-0.013,-0.013
11219,2015,8,Brooklyn,206,Borough Park,0.015,0,0.003,0.002,0.0026250000000000006,0.003,0.001,-0.012,-0.012374999999999999,0,0.001,0.000,0.000125,0.0,0.001,-0.015,-0.014875
11219,2016,13,Brooklyn,206,Borough Park,0.015,0,0.004,0.002,0.0023076923076923088,0.002,0.002,-0.013,-0.01269230769230769,0,0.004,0.000,0.0005384615384615384,0.0,0.004,-0.015,-0.014461538461538461
11219,2017,15,Brooklyn,206,Borough Park,0.015,0,0.003,0.001,0.0014000000000000009,0.001,0.002,-0.013999999999999999,-0.0136,0,0.001,0.000,0.0002,0.0,0.001,-0.015,-0.014799999999999999
11219,2018,18,Brooklyn,206,Borough Park,0.015,0,0.004,0.000,0.0010000000000000005,0.001,0.004,-0.013999999999999999,-0.013999999999999999,0,0.002,0.000,0.00016666666666666666,0.0,0.002,-0.015,-0.014833333333333332
11219,2019,16,Brooklyn,206,Borough Park,0.015,0,0.004,0.000,0.0004375,0.0,0.004,-0.015,-0.014562499999999999,0,0.004,0.000,0.0003125,0.0,0.004,-0.015,-0.0146875
11219,2020,14,Brooklyn,206,Borough Park,0.015,0,0.004,0.000,0.0007142857142857143,0.0,0.004,-0.015,-0.014285714285714285,0,0.003,0.000,0.0005,0.0,0.003,-0.015,-0.014499999999999999
11230,2014,15,Brooklyn,206,Borough Park,0.015,0,0.007,0.003,0.0038000000000000017,0.003,0.004,-0.012,-0.011199999999999998,13,0.043,0.000,0.005933333333333333,0.0,0.043,-0.015,-0.009066666666666667
11230,2015,16,Brooklyn,206,Borough Park,0.015,0,0.007,0.002,0.0037500000000000016,0.003,0.005,-0.012,-0.011249999999999998,18,0.040,0.000,0.007625000000000001,0.0,0.04,-0.015,-0.007374999999999999
11230,2016,55,Brooklyn,206,Borough Park,0.015,0,0.006,0.000,0.002527272727272729,0.002,0.006,-0.013,-0.01247272727272727,5,0.032,,0.002254545454545455,0.0,0.032,-0.015,-0.012745454545454544
11230,2017,33,Brooklyn,206,Borough Park,0.015,0,0.006,0.001,0.0019393939393939402,0.001,0.005,-0.013999999999999999,-0.013060606060606059,6,0.021,0.000,0.00196969696969697,0.0,0.021,-0.015,-0.01303030303030303
11230,2018,32,Brooklyn,206,Borough Park,0.015,0,0.004,0.000,0.0008437500000000005,0.001,0.004,-0.013999999999999999,-0.014156249999999999,0,0.003,0.000,0.00015625,0.0,0.003,-0.015,-0.01484375
11230,2019,44,Brooklyn,206,Borough Park,0.015,0,0.006,0.000,0.0004545454545454545,0.0,0.006,-0.015,-0.014545454545454545,2,0.026,0.000,0.0007954545454545455,0.0,0.026,-0.015,-0.014204545454545454
11230,2020,54,Brooklyn,206,Borough Park,0.015,0,0.006,0.000,0.000537037037037037,0.0,0.006,-0.015,-0.014462962962962962,1,0.025,0.000,0.0007222222222222223,0.0,0.025,-0.015,-0.014277777777777776
11203,2014,3,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.007,0.003,0.005,0.005,0.004,-0.009999999999999998,-0.009999999999999998,33,0.039,0.000,0.015666666666666666,0.008,0.039,-0.006999999999999999,0.0006666666666666661
11203,2015,3,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.006,0.003,0.004666666666666666,0.005,0.003,-0.009999999999999998,-0.010333333333333333,0,0.013,0.000,0.005666666666666667,0.004,0.013,-0.011,-0.009333333333333332
11203,2016,15,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.005,0.002,0.002866666666666668,0.002,0.003,-0.013,-0.012133333333333331,0,0.007,0.000,0.0011333333333333334,0.0,0.007,-0.015,-0.013866666666666666
11203,2017,11,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.006,0.001,0.001727272727272728,0.001,0.005,-0.013999999999999999,-0.013272727272727271,0,0.012,0.000,0.0013636363636363635,0.0,0.012,-0.015,-0.013636363636363636
11203,2018,11,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.001,0.000,0.0006363636363636364,0.001,0.001,-0.013999999999999999,-0.014363636363636363,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11203,2019,24,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.007,0.000,0.0032916666666666667,0.004,0.007,-0.011,-0.011708333333333333,16,0.080,0.000,0.011708333333333336,0.0035,0.08,-0.0115,-0.0032916666666666632
11203,2020,16,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.006,0.000,0.00175,0.0,0.006,-0.015,-0.01325,6,0.019,0.000,0.003,0.0,0.019,-0.015,-0.012
11210,2014,10,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.005,0.003,0.0032999999999999995,0.003,0.002,-0.012,-0.0117,0,0.008,0.000,0.001,0.0,0.008,-0.015,-0.013999999999999999
11210,2015,6,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.004,0.002,0.0025,0.002,0.002,-0.013,-0.012499999999999999,0,0.003,0.000,0.0006666666666666666,0.0,0.003,-0.015,-0.014333333333333333
11210,2016,13,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.005,0.002,0.0023846153846153856,0.002,0.003,-0.013,-0.012615384615384613,0,0.005,0.000,0.0005384615384615384,0.0,0.005,-0.015,-0.014461538461538461
11210,2017,22,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.005,0.001,0.0018181818181818188,0.001,0.004,-0.013999999999999999,-0.01318181818181818,0,0.008,0.000,0.0008636363636363637,0.0,0.008,-0.015,-0.014136363636363636
11210,2018,21,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.006,0.000,0.0020952380952380958,0.001,0.006,-0.013999999999999999,-0.012904761904761903,4,0.022,0.000,0.0020000000000000005,0.0,0.022,-0.015,-0.013
11210,2019,22,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.007,0.000,0.001590909090909091,0.0,0.007,-0.015,-0.013409090909090909,9,0.038,0.000,0.003227272727272727,0.0,0.038,-0.015,-0.011772727272727272
11210,2020,21,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.005,0.000,0.0013333333333333333,0.0,0.005,-0.015,-0.013666666666666666,0,0.006,0.000,0.0009523809523809526,0.0,0.006,-0.015,-0.014047619047619047
11225,2014,9,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.007,0.003,0.0037777777777777775,0.003,0.004,-0.012,-0.011222222222222222,11,0.173,0.000,0.019888888888888887,0.0,0.173,-0.015,0.004888888888888887
11225,2015,18,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.006,0.002,0.0032222222222222235,0.003,0.004,-0.012,-0.011777777777777776,11,0.029,0.000,0.003944444444444445,0.0,0.029,-0.015,-0.011055555555555555
11225,2016,71,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.006,0.000,0.0026478873239436634,0.002,0.006,-0.013,-0.012352112676056336,1,0.017,,0.0014084507042253526,0.0,0.017,-0.015,-0.013591549295774647
11225,2017,60,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.006,0.001,0.0016666666666666676,0.001,0.005,-0.013999999999999999,-0.013333333333333332,5,0.031,0.000,0.0014833333333333337,0.0,0.031,-0.015,-0.013516666666666666
11225,2018,79,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.006,0.000,0.0009367088607594941,0.001,0.006,-0.013999999999999999,-0.014063291139240505,0,0.011,0.000,0.00040506329113924053,0.0,0.011,-0.015,-0.01459493670886076
11225,2019,53,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.006,0.000,0.0007924528301886794,0.0,0.006,-0.015,-0.01420754716981132,3,0.027,0.000,0.0017169811320754719,0.0,0.027,-0.015,-0.013283018867924528
11225,2020,48,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.006,0.000,0.0008333333333333335,0.0,0.006,-0.015,-0.014166666666666666,0,0.014,0.000,0.0012708333333333332,0.0,0.014,-0.015,-0.013729166666666666
11226,2014,16,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.006,0.003,0.0035000000000000014,0.003,0.003,-0.012,-0.011499999999999998,6,0.022,0.000,0.0025000000000000005,0.0,0.022,-0.015,-0.012499999999999999
11226,2015,13,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.006,0.002,0.003,0.003,0.004,-0.012,-0.012,7,0.035,0.000,0.0029230769230769236,0.0,0.035,-0.015,-0.012076923076923075
11226,2016,60,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.006,0.002,0.002433333333333335,0.002,0.004,-0.013,-0.012566666666666663,1,0.022,0.000,0.0009000000000000003,0.0,0.022,-0.015,-0.0141
11226,2017,50,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.006,0.001,0.0014000000000000006,0.001,0.005,-0.013999999999999999,-0.0136,0,0.015,0.000,0.00068,0.0,0.015,-0.015,-0.01432
11226,2018,69,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.005,0.000,0.001014492753623189,0.001,0.005,-0.013999999999999999,-0.01398550724637681,0,0.005,0.000,0.000318840579710145,0.0,0.005,-0.015,-0.014681159420289854
11226,2019,70,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.006,0.000,0.00039999999999999996,0.0,0.006,-0.015,-0.0146,0,0.014,0.000,0.00048571428571428577,0.0,0.014,-0.015,-0.014514285714285714
11226,2020,58,Brooklyn,207,East Flatbush - Flatbush,0.015,0,0.005,0.000,0.0008620689655172417,0.0,0.005,-0.015,-0.014137931034482758,0,0.010,0.000,0.0007586206896551725,0.0,0.01,-0.015,-0.014241379310344826
11234,2014,14,Brooklyn,208,Canarsie - Flatlands,0.015,0,0.005,0.003,0.0037857142857142872,0.003,0.002,-0.012,-0.011214285714285711,0,0.009,0.000,0.0027142857142857142,0.0,0.009,-0.015,-0.012285714285714285
11234,2015,8,Brooklyn,208,Canarsie - Flatlands,0.015,0,0.005,0.002,0.0033750000000000004,0.003,0.003,-0.012,-0.011625,0,0.010,0.000,0.0025000000000000005,0.0,0.01,-0.015,-0.012499999999999999
11234,2016,42,Brooklyn,208,Canarsie - Flatlands,0.015,0,0.007,0.002,0.0033095238095238104,0.002,0.005,-0.013,-0.011690476190476189,9,0.043,0.000,0.005523809523809526,0.0,0.043,-0.015,-0.009476190476190473
11234,2017,30,Brooklyn,208,Canarsie - Flatlands,0.015,0,0.006,0.001,0.002500000000000001,0.001,0.005,-0.013999999999999999,-0.012499999999999999,10,0.026,0.000,0.004066666666666666,0.0,0.026,-0.015,-0.010933333333333333
11234,2018,28,Brooklyn,208,Canarsie - Flatlands,0.015,0,0.007,0.000,0.0028928571428571436,0.001,0.007,-0.013999999999999999,-0.012107142857142856,25,0.093,0.000,0.013392857142857142,0.0,0.093,-0.015,-0.0016071428571428573
11234,2019,26,Brooklyn,208,Canarsie - Flatlands,0.015,0,0.007,0.000,0.0016923076923076928,0.0,0.007,-0.015,-0.013307692307692307,7,0.036,0.000,0.003461538461538461,0.0,0.036,-0.015,-0.011538461538461539
11234,2020,24,Brooklyn,208,Canarsie - Flatlands,0.015,0,0.007,0.000,0.002,0.0,0.007,-0.015,-0.013,16,0.082,0.000,0.008791666666666668,0.0,0.082,-0.015,-0.006208333333333331
11236,2014,3,Brooklyn,208,Canarsie - Flatlands,0.015,0,0.003,0.003,0.0030000000000000005,0.003,0.0,-0.012,-0.011999999999999999,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11236,2015,2,Brooklyn,208,Canarsie - Flatlands,0.015,0,0.003,0.003,0.003,0.003,0.0,-0.012,-0.012,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11236,2016,25,Brooklyn,208,Canarsie - Flatlands,0.015,0,0.005,0.002,0.0022000000000000014,0.002,0.003,-0.013,-0.012799999999999999,0,0.010,0.000,0.00048,0.0,0.01,-0.015,-0.01452
11236,2017,6,Brooklyn,208,Canarsie - Flatlands,0.015,0,0.001,0.001,0.001,0.001,0.0,-0.013999999999999999,-0.013999999999999999,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11236,2018,7,Brooklyn,208,Canarsie - Flatlands,0.015,0,0.001,0.000,0.0007142857142857143,0.001,0.001,-0.013999999999999999,-0.014285714285714285,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11236,2019,11,Brooklyn,208,Canarsie - Flatlands,0.015,0,0.003,0.000,0.0005454545454545455,0.0,0.003,-0.015,-0.014454545454545454,0,0.002,0.000,0.00027272727272727274,0.0,0.002,-0.015,-0.014727272727272726
11236,2020,7,Brooklyn,208,Canarsie - Flatlands,0.015,0,0.003,0.000,0.0004285714285714286,0.0,0.003,-0.015,-0.01457142857142857,0,0.001,0.000,0.00014285714285714287,0.0,0.001,-0.015,-0.014857142857142857
11239,2017,1,Brooklyn,208,Canarsie - Flatlands,0.015,0,0.001,0.001,0.001,0.001,0.0,-0.013999999999999999,-0.013999999999999999,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11239,2018,2,Brooklyn,208,Canarsie - Flatlands,0.015,0,0.001,0.000,0.0005,0.0005,0.001,-0.014499999999999999,-0.014499999999999999,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11239,2020,3,Brooklyn,208,Canarsie - Flatlands,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11209,2014,13,Brooklyn,209,Bensonhurst - Bay Ridge,0.015,0,0.006,0.003,0.003307692307692308,0.003,0.003,-0.012,-0.011692307692307691,7,0.024,0.000,0.002,0.0,0.024,-0.015,-0.013
